timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 21:06:36,HUMAN,206,0.858,575
2026-03-23 21:06:36,HUMAN,206,0.858,576
2026-03-23 21:06:36,HUMAN,206,0.875,576
2026-03-23 21:06:36,HUMAN,206,0.875,576
2026-03-23 21:06:36,HUMAN,207,0.860,574
2026-03-23 21:06:36,HUMAN,207,0.860,574
2026-03-23 21:06:36,HUMAN,206,0.856,576
2026-03-23 21:06:36,HUMAN,206,0.851,577
2026-03-23 21:06:36,HUMAN,206,0.851,577
2026-03-23 21:06:37,HUMAN,207,0.849,574
2026-03-23 21:06:37,HUMAN,205,0.869,578
2026-03-23 21:06:37,HUMAN,205,0.869,578
2026-03-23 21:06:37,HUMAN,206,0.861,575
2026-03-23 21:06:37,HUMAN,206,0.867,576
2026-03-23 21:06:37,HUMAN,206,0.867,576
2026-03-23 21:06:37,HUMAN,206,0.870,576
2026-03-23 21:06:37,HUMAN,206,0.870,576
2026-03-23 21:06:37,HUMAN,206,0.866,575
2026-03-23 21:06:37,HUMAN,206,0.864,576
2026-03-23 21:06:37,HUMAN,206,0.864,576
2026-03-23 21:06:37,HUMAN,205,0.862,578
2026-03-23 21:06:37,HUMAN,205,0.869,578
2026-03-23 21:06:37,HUMAN,205,0.869,578
2026-03-23 21:06:37,HUMAN,206,0.859,577
2026-03-23 21:06:37,HUMAN,206,0.859,577
2026-03-23 21:06:37,HUMAN,206,0.867,577
2026-03-23 21:06:38,HUMAN,205,0.837,578
2026-03-23 21:06:38,HUMAN,205,0.837,578
2026-03-23 21:06:38,HUMAN,206,0.833,577
2026-03-23 21:06:38,HUMAN,206,0.815,576
2026-03-23 21:06:38,HUMAN,206,0.815,576
2026-03-23 21:06:38,HUMAN,206,0.814,576
2026-03-23 21:06:38,HUMAN,206,0.814,576
2026-03-23 21:06:38,HUMAN,205,0.777,578
2026-03-23 21:06:38,HUMAN,205,0.778,579
2026-03-23 21:06:38,HUMAN,205,0.778,579
2026-03-23 21:06:38,HUMAN,204,0.772,581
2026-03-23 21:06:38,HUMAN,204,0.753,581
2026-03-23 21:06:38,HUMAN,204,0.753,581
2026-03-23 21:06:38,HUMAN,204,0.836,581
2026-03-23 21:06:38,HUMAN,204,0.836,581
2026-03-23 21:06:38,HUMAN,205,0.831,579
2026-03-23 21:06:38,HUMAN,205,0.846,579
2026-03-23 21:06:39,HUMAN,205,0.846,579
2026-03-23 21:06:39,HUMAN,205,0.850,579
2026-03-23 21:06:39,HUMAN,205,0.850,579
2026-03-23 21:06:39,HUMAN,205,0.840,578
2026-03-23 21:06:39,HUMAN,206,0.833,577
2026-03-23 21:06:39,HUMAN,206,0.833,577
2026-03-23 21:06:39,HUMAN,207,0.838,574
2026-03-23 21:06:39,HUMAN,207,0.836,573
2026-03-23 21:06:39,HUMAN,207,0.836,573
2026-03-23 21:06:39,HUMAN,208,0.843,572
2026-03-23 21:06:39,HUMAN,208,0.843,572
2026-03-23 21:06:39,HUMAN,208,0.839,571
2026-03-23 21:06:39,HUMAN,208,0.838,570
2026-03-23 21:06:39,HUMAN,208,0.838,570
2026-03-23 21:06:39,HUMAN,208,0.855,570
2026-03-23 21:06:39,HUMAN,208,0.855,570
2026-03-23 21:06:39,HUMAN,209,0.840,568
2026-03-23 21:06:39,HUMAN,210,0.818,565
2026-03-23 21:06:40,HUMAN,210,0.818,565
2026-03-23 21:06:40,HUMAN,209,0.853,568
2026-03-23 21:06:40,HUMAN,209,0.862,568
2026-03-23 21:06:40,HUMAN,209,0.862,568
2026-03-23 21:06:40,HUMAN,209,0.833,567
2026-03-23 21:06:40,HUMAN,209,0.833,567
2026-03-23 21:06:40,HUMAN,209,0.852,567
2026-03-23 21:06:40,HUMAN,210,0.825,564
2026-03-23 21:06:40,HUMAN,210,0.825,564
2026-03-23 21:06:40,HUMAN,210,0.852,566
2026-03-23 21:06:40,HUMAN,210,0.852,566
2026-03-23 21:06:40,HUMAN,212,0.820,561
2026-03-23 21:06:40,HUMAN,211,0.850,563
2026-03-23 21:06:40,HUMAN,211,0.850,563
2026-03-23 21:06:40,HUMAN,211,0.837,562
2026-03-23 21:06:40,HUMAN,210,0.841,564
2026-03-23 21:06:40,HUMAN,210,0.841,564
2026-03-23 21:06:41,HUMAN,211,0.819,563
2026-03-23 21:06:41,HUMAN,210,0.823,565
2026-03-23 21:06:41,HUMAN,210,0.823,565
2026-03-23 21:06:41,HUMAN,210,0.843,564
2026-03-23 21:06:41,HUMAN,210,0.843,564
2026-03-23 21:06:41,HUMAN,213,0.820,558
2026-03-23 21:06:41,HUMAN,214,0.826,556
2026-03-23 21:06:41,HUMAN,214,0.826,556
2026-03-23 21:06:41,HUMAN,212,0.842,561
2026-03-23 21:06:41,HUMAN,212,0.842,561
2026-03-23 21:06:41,HUMAN,212,0.847,560
2026-03-23 21:06:41,HUMAN,211,0.854,563
2026-03-23 21:06:41,HUMAN,211,0.854,563
2026-03-23 21:06:41,HUMAN,215,0.817,552
2026-03-23 21:06:41,HUMAN,214,0.819,556
2026-03-23 21:06:41,HUMAN,214,0.819,556
2026-03-23 21:06:41,HUMAN,212,0.818,560
2026-03-23 21:06:41,HUMAN,212,0.818,560
2026-03-23 21:06:42,HUMAN,224,0.823,530
2026-03-23 21:06:42,HUMAN,214,0.813,556
2026-03-23 21:06:42,HUMAN,214,0.813,556
2026-03-23 21:06:42,HUMAN,216,0.805,550
2026-03-23 21:06:42,HUMAN,216,0.805,550
2026-03-23 21:06:42,HUMAN,212,0.813,559
2026-03-23 21:06:42,HUMAN,214,0.782,555
2026-03-23 21:06:42,HUMAN,214,0.782,555
2026-03-23 21:06:42,HUMAN,211,0.809,563
2026-03-23 21:06:42,HUMAN,210,0.832,564
2026-03-23 21:06:42,HUMAN,210,0.832,564
2026-03-23 21:06:42,HUMAN,211,0.826,562
2026-03-23 21:06:42,HUMAN,211,0.826,562
2026-03-23 21:06:42,HUMAN,211,0.830,563
2026-03-23 21:06:42,HUMAN,210,0.837,564
2026-03-23 21:06:42,HUMAN,210,0.837,564
2026-03-23 21:06:42,HUMAN,210,0.827,564
2026-03-23 21:06:43,HUMAN,210,0.827,564
2026-03-23 21:06:43,HUMAN,211,0.849,563
2026-03-23 21:06:43,HUMAN,212,0.848,561
2026-03-23 21:06:43,HUMAN,212,0.848,561
2026-03-23 21:06:43,HUMAN,212,0.837,560
2026-03-23 21:06:43,HUMAN,211,0.836,562
2026-03-23 21:06:43,HUMAN,211,0.836,562
2026-03-23 21:06:43,HUMAN,212,0.847,560
2026-03-23 21:06:43,HUMAN,212,0.847,560
2026-03-23 21:06:43,HUMAN,212,0.844,559
2026-03-23 21:06:43,HUMAN,212,0.821,560
2026-03-23 21:06:43,HUMAN,212,0.821,560
2026-03-23 21:06:43,HUMAN,213,0.827,558
2026-03-23 21:06:43,HUMAN,215,0.816,553
2026-03-23 21:06:43,HUMAN,215,0.816,553
2026-03-23 21:06:43,HUMAN,212,0.795,561
2026-03-23 21:06:43,HUMAN,212,0.795,561
2026-03-23 21:06:43,HUMAN,206,0.808,576
2026-03-23 21:06:44,HUMAN,204,0.786,583
2026-03-23 21:06:44,HUMAN,204,0.786,583
2026-03-23 21:06:44,HUMAN,201,0.830,592
2026-03-23 21:06:44,HUMAN,200,0.838,594
2026-03-23 21:06:44,HUMAN,200,0.838,594
2026-03-23 21:06:44,HUMAN,199,0.812,596
2026-03-23 21:06:44,HUMAN,199,0.812,596
2026-03-23 21:06:44,HUMAN,202,0.849,589
2026-03-23 21:06:44,HUMAN,203,0.884,586
2026-03-23 21:06:44,HUMAN,203,0.884,586
2026-03-23 21:06:44,HUMAN,203,0.882,585
2026-03-23 21:06:44,HUMAN,203,0.882,585
2026-03-23 21:06:44,HUMAN,204,0.766,581
2026-03-23 21:06:44,HUMAN,205,0.886,578
2026-03-23 21:06:44,HUMAN,206,0.874,576
2026-03-23 21:06:44,HUMAN,209,0.871,568
2026-03-23 21:06:44,HUMAN,210,0.844,564
2026-03-23 21:06:45,HUMAN,211,0.892,562
2026-03-23 21:06:45,HUMAN,211,0.892,562
2026-03-23 21:06:45,HUMAN,208,0.873,570
2026-03-23 21:06:45,HUMAN,208,0.840,570
2026-03-23 21:06:45,HUMAN,208,0.901,572
2026-03-23 21:06:45,HUMAN,208,0.915,571
2026-03-23 21:06:45,HUMAN,209,0.889,567
2026-03-23 21:06:45,HUMAN,212,0.914,560
2026-03-23 21:06:45,HUMAN,212,0.890,559
2026-03-23 21:06:45,HUMAN,213,0.897,557
2026-03-23 21:06:45,HUMAN,213,0.891,557
2026-03-23 21:06:45,HUMAN,212,0.886,561
2026-03-23 21:06:45,HUMAN,209,0.908,567
2026-03-23 21:06:45,HUMAN,209,0.908,567
2026-03-23 21:06:45,HUMAN,210,0.888,565
2026-03-23 21:06:45,HUMAN,209,0.899,568
2026-03-23 21:06:46,HUMAN,209,0.899,568
2026-03-23 21:06:46,HUMAN,208,0.902,571
2026-03-23 21:06:46,HUMAN,206,0.884,575
2026-03-23 21:06:46,HUMAN,208,0.890,570
2026-03-23 21:06:46,HUMAN,207,0.905,574
2026-03-23 21:06:46,HUMAN,207,0.905,574
2026-03-23 21:06:46,HUMAN,207,0.893,574
2026-03-23 21:06:46,HUMAN,209,0.894,569
2026-03-23 21:06:46,HUMAN,208,0.884,571
2026-03-23 21:06:46,HUMAN,208,0.888,570
2026-03-23 21:06:46,HUMAN,209,0.888,569
2026-03-23 21:06:46,HUMAN,207,0.885,574
2026-03-23 21:06:46,HUMAN,207,0.885,574
2026-03-23 21:06:46,HUMAN,208,0.867,570
2026-03-23 21:06:46,HUMAN,209,0.870,569
2026-03-23 21:06:46,HUMAN,209,0.870,569
2026-03-23 21:06:46,HUMAN,208,0.881,570
2026-03-23 21:06:46,HUMAN,209,0.901,568
2026-03-23 21:06:47,HUMAN,209,0.901,568
2026-03-23 21:06:47,HUMAN,209,0.891,568
2026-03-23 21:06:47,HUMAN,209,0.891,568
2026-03-23 21:06:47,HUMAN,208,0.909,571
2026-03-23 21:06:47,HUMAN,208,0.905,570
2026-03-23 21:06:47,HUMAN,208,0.903,571
2026-03-23 21:06:47,HUMAN,208,0.903,571
2026-03-23 21:06:47,HUMAN,208,0.909,570
2026-03-23 21:06:47,HUMAN,208,0.902,570
2026-03-23 21:06:47,HUMAN,208,0.893,571
2026-03-23 21:06:47,HUMAN,208,0.901,571
2026-03-23 21:06:47,HUMAN,208,0.902,572
2026-03-23 21:06:47,HUMAN,208,0.899,572
2026-03-23 21:06:47,HUMAN,208,0.902,572
2026-03-23 21:06:47,HUMAN,208,0.884,570
2026-03-23 21:06:47,HUMAN,208,0.884,570
2026-03-23 21:06:47,HUMAN,209,0.884,569
2026-03-23 21:06:47,HUMAN,209,0.884,569
2026-03-23 21:06:48,HUMAN,209,0.894,569
2026-03-23 21:06:48,HUMAN,209,0.881,569
2026-03-23 21:06:48,HUMAN,209,0.872,567
2026-03-23 21:06:48,HUMAN,209,0.880,569
2026-03-23 21:06:48,HUMAN,209,0.876,569
2026-03-23 21:06:48,HUMAN,209,0.876,569
2026-03-23 21:06:48,HUMAN,208,0.855,571
2026-03-23 21:06:48,HUMAN,208,0.873,570
2026-03-23 21:06:48,HUMAN,208,0.886,571
2026-03-23 21:06:48,HUMAN,208,0.891,572
2026-03-23 21:06:48,HUMAN,207,0.890,573
2026-03-23 21:06:48,HUMAN,207,0.890,573
2026-03-23 21:06:48,HUMAN,207,0.877,574
2026-03-23 21:06:48,HUMAN,207,0.882,574
2026-03-23 21:06:48,HUMAN,208,0.875,572
2026-03-23 21:06:48,HUMAN,208,0.875,572
2026-03-23 21:06:49,HUMAN,207,0.871,573
2026-03-23 21:06:49,HUMAN,208,0.846,572
2026-03-23 21:06:49,HUMAN,208,0.843,572
2026-03-23 21:06:49,HUMAN,207,0.870,573
2026-03-23 21:06:49,HUMAN,208,0.864,572
2026-03-23 21:06:49,HUMAN,208,0.864,572
2026-03-23 21:06:49,HUMAN,208,0.873,572
2026-03-23 21:06:49,HUMAN,207,0.857,573
2026-03-23 21:06:49,HUMAN,208,0.867,571
2026-03-23 21:06:49,HUMAN,208,0.884,572
2026-03-23 21:06:49,HUMAN,207,0.882,574
2026-03-23 21:06:49,HUMAN,207,0.867,574
2026-03-23 21:06:49,HUMAN,207,0.873,573
2026-03-23 21:06:49,HUMAN,208,0.881,572
2026-03-23 21:06:49,HUMAN,208,0.862,571
2026-03-23 21:06:49,HUMAN,209,0.870,569
2026-03-23 21:06:50,HUMAN,208,0.873,572
2026-03-23 21:06:50,HUMAN,209,0.848,568
2026-03-23 21:06:50,HUMAN,206,0.858,575
2026-03-23 21:06:50,HUMAN,207,0.874,574
2026-03-23 21:06:50,HUMAN,207,0.874,574
2026-03-23 21:06:50,HUMAN,208,0.871,572
2026-03-23 21:06:50,HUMAN,208,0.875,572
2026-03-23 21:06:50,HUMAN,208,0.875,572
2026-03-23 21:06:50,HUMAN,208,0.886,571
2026-03-23 21:06:50,HUMAN,208,0.881,570
2026-03-23 21:06:50,HUMAN,209,0.858,568
2026-03-23 21:06:50,HUMAN,208,0.875,570
2026-03-23 21:06:50,HUMAN,208,0.875,570
2026-03-23 21:06:50,HUMAN,208,0.869,572
2026-03-23 21:06:50,HUMAN,207,0.873,574
2026-03-23 21:06:50,HUMAN,208,0.873,570
