timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 20:39:54,HUMAN,215,0.838,552
2026-03-23 20:39:54,HUMAN,214,0.890,555
2026-03-23 20:39:54,HUMAN,214,0.884,554
2026-03-23 20:39:54,HUMAN,214,0.884,554
2026-03-23 20:39:54,HUMAN,214,0.892,555
2026-03-23 20:39:54,HUMAN,214,0.890,554
2026-03-23 20:39:54,HUMAN,214,0.890,554
2026-03-23 20:39:54,HUMAN,214,0.897,554
2026-03-23 20:39:54,HUMAN,214,0.898,555
2026-03-23 20:39:54,HUMAN,214,0.894,554
2026-03-23 20:39:54,HUMAN,215,0.888,553
2026-03-23 20:39:54,HUMAN,215,0.888,553
2026-03-23 20:39:54,HUMAN,214,0.878,554
2026-03-23 20:39:54,HUMAN,214,0.888,554
2026-03-23 20:39:54,HUMAN,214,0.895,556
2026-03-23 20:39:54,HUMAN,212,0.885,559
2026-03-23 20:39:54,HUMAN,213,0.885,558
2026-03-23 20:39:54,HUMAN,212,0.888,561
2026-03-23 20:39:55,HUMAN,212,0.888,561
2026-03-23 20:39:55,HUMAN,211,0.895,562
2026-03-23 20:39:55,HUMAN,211,0.895,562
2026-03-23 20:39:55,HUMAN,211,0.900,562
2026-03-23 20:39:55,HUMAN,211,0.901,563
2026-03-23 20:39:55,HUMAN,210,0.897,564
2026-03-23 20:39:55,HUMAN,210,0.887,565
2026-03-23 20:39:55,HUMAN,210,0.892,566
2026-03-23 20:39:55,HUMAN,210,0.892,566
2026-03-23 20:39:55,HUMAN,210,0.894,565
2026-03-23 20:39:55,HUMAN,209,0.898,569
2026-03-23 20:39:55,HUMAN,209,0.894,569
2026-03-23 20:39:55,HUMAN,209,0.894,569
2026-03-23 20:39:55,HUMAN,209,0.900,569
2026-03-23 20:39:55,HUMAN,210,0.890,566
2026-03-23 20:39:55,HUMAN,209,0.890,567
2026-03-23 20:39:55,HUMAN,209,0.885,569
2026-03-23 20:39:55,HUMAN,212,0.867,560
2026-03-23 20:39:56,HUMAN,212,0.867,560
2026-03-23 20:39:56,HUMAN,212,0.885,561
2026-03-23 20:39:56,HUMAN,211,0.891,563
2026-03-23 20:39:56,HUMAN,210,0.888,566
2026-03-23 20:39:56,HUMAN,210,0.877,564
2026-03-23 20:39:56,HUMAN,210,0.877,564
2026-03-23 20:39:56,HUMAN,210,0.879,565
2026-03-23 20:39:56,HUMAN,210,0.878,566
2026-03-23 20:39:56,HUMAN,209,0.880,567
2026-03-23 20:39:56,HUMAN,209,0.879,567
2026-03-23 20:39:56,HUMAN,210,0.871,566
2026-03-23 20:39:56,HUMAN,209,0.876,567
2026-03-23 20:39:56,HUMAN,209,0.876,567
2026-03-23 20:39:56,HUMAN,209,0.878,567
2026-03-23 20:39:56,HUMAN,209,0.878,567
2026-03-23 20:39:56,HUMAN,210,0.880,566
2026-03-23 20:39:56,HUMAN,210,0.886,566
2026-03-23 20:39:56,HUMAN,209,0.892,567
2026-03-23 20:39:56,HUMAN,209,0.892,567
2026-03-23 20:39:56,HUMAN,209,0.890,567
2026-03-23 20:39:57,HUMAN,210,0.889,566
2026-03-23 20:39:57,HUMAN,210,0.890,565
2026-03-23 20:39:57,HUMAN,210,0.889,565
2026-03-23 20:39:57,HUMAN,210,0.894,566
