timestamp,type,distance_cm,confidence,box_height_px
2026-03-23T20:22:23.592949,HUMAN,205,0.927,578
2026-03-23T20:22:23.644436,HUMAN,206,0.916,577
2026-03-23T20:22:23.694106,HUMAN,206,0.923,576
2026-03-23T20:22:23.746425,HUMAN,206,0.923,576
2026-03-23T20:22:23.792012,HUMAN,206,0.927,577
2026-03-23T20:22:23.855153,HUMAN,205,0.923,578
2026-03-23T20:22:23.909791,HUMAN,206,0.920,577
2026-03-23T20:22:23.972891,HUMAN,206,0.920,577
2026-03-23T20:22:24.024266,HUMAN,205,0.929,578
2026-03-23T20:22:24.077639,HUMAN,204,0.919,582
2026-03-23T20:22:24.126096,HUMAN,204,0.921,583
2026-03-23T20:22:24.179274,HUMAN,204,0.922,582
2026-03-23T20:22:24.231235,HUMAN,205,0.925,580
2026-03-23T20:22:24.288725,HUMAN,205,0.925,580
2026-03-23T20:22:24.336679,HUMAN,204,0.907,581
2026-03-23T20:22:24.391010,HUMAN,205,0.905,580
2026-03-23T20:22:24.443720,HUMAN,209,0.903,569
2026-03-23T20:22:24.494996,HUMAN,213,0.907,558
2026-03-23T20:22:24.546350,HUMAN,213,0.907,558
2026-03-23T20:22:24.590492,HUMAN,222,0.916,535
2026-03-23T20:22:24.654761,HUMAN,224,0.930,530
2026-03-23T20:22:24.700768,HUMAN,226,0.931,526
2026-03-23T20:22:24.748132,HUMAN,226,0.931,526
2026-03-23T20:22:24.795534,HUMAN,229,0.937,518
2026-03-23T20:22:24.847799,HUMAN,233,0.943,510
2026-03-23T20:22:24.899252,HUMAN,236,0.944,504
2026-03-23T20:22:24.949730,HUMAN,235,0.948,506
2026-03-23T20:22:25.003365,HUMAN,234,0.946,507
2026-03-23T20:22:25.052767,HUMAN,234,0.946,507
2026-03-23T20:22:25.097357,HUMAN,233,0.947,509
2026-03-23T20:22:25.148292,HUMAN,233,0.947,510
2026-03-23T20:22:25.197996,HUMAN,230,0.945,516
2026-03-23T20:22:25.263684,HUMAN,230,0.945,517
2026-03-23T20:22:25.324858,HUMAN,230,0.945,517
2026-03-23T20:22:25.380862,HUMAN,229,0.945,518
2026-03-23T20:22:25.432298,HUMAN,229,0.945,519
2026-03-23T20:22:25.483240,HUMAN,229,0.945,519
2026-03-23T20:22:25.533500,HUMAN,228,0.945,520
2026-03-23T20:22:25.585572,HUMAN,228,0.948,521
2026-03-23T20:22:25.639939,HUMAN,228,0.953,521
2026-03-23T20:22:25.686049,HUMAN,228,0.953,521
2026-03-23T20:22:25.731974,HUMAN,227,0.953,522
2026-03-23T20:22:25.781093,HUMAN,227,0.953,522
2026-03-23T20:22:25.829592,HUMAN,226,0.955,525
2026-03-23T20:22:25.879054,HUMAN,226,0.953,526
2026-03-23T20:22:25.927508,HUMAN,226,0.952,525
2026-03-23T20:22:25.977199,HUMAN,226,0.952,525
2026-03-23T20:22:26.046706,HUMAN,226,0.953,525
2026-03-23T20:22:26.096335,HUMAN,226,0.950,526
2026-03-23T20:22:26.147629,HUMAN,226,0.950,526
2026-03-23T20:22:26.193013,HUMAN,225,0.943,528
2026-03-23T20:22:26.247489,HUMAN,225,0.938,528
2026-03-23T20:22:26.291553,HUMAN,220,0.929,539
2026-03-23T20:22:26.357625,HUMAN,219,0.921,543
2026-03-23T20:22:26.403378,HUMAN,217,0.910,546
2026-03-23T20:22:26.451854,HUMAN,217,0.910,546
2026-03-23T20:22:26.498743,HUMAN,215,0.916,552
2026-03-23T20:22:26.544295,HUMAN,215,0.916,552
2026-03-23T20:22:26.593109,HUMAN,206,0.896,575
2026-03-23T20:22:26.641803,HUMAN,204,0.890,581
2026-03-23T20:22:26.694092,HUMAN,202,0.848,589
2026-03-23T20:22:26.740604,HUMAN,202,0.848,589
2026-03-23T20:22:26.793083,HUMAN,198,0.893,601
2026-03-23T20:22:26.843452,HUMAN,197,0.830,602
2026-03-23T20:22:26.894141,HUMAN,197,0.830,602
2026-03-23T20:22:26.941109,HUMAN,195,0.850,608
2026-03-23T20:22:26.983755,HUMAN,195,0.850,608
2026-03-23T20:22:27.037650,HUMAN,193,0.838,614
2026-03-23T20:22:27.083194,HUMAN,191,0.849,620
2026-03-23T20:22:27.137669,HUMAN,190,0.822,624
2026-03-23T20:22:27.188912,HUMAN,190,0.822,624
2026-03-23T20:22:27.241435,HUMAN,189,0.835,627
2026-03-23T20:22:27.283553,HUMAN,187,0.856,634
2026-03-23T20:22:27.335208,HUMAN,185,0.848,641
2026-03-23T20:22:27.386189,HUMAN,183,0.867,649
2026-03-23T20:22:27.432732,HUMAN,183,0.860,647
2026-03-23T20:22:27.486381,HUMAN,183,0.860,647
2026-03-23T20:22:27.539840,HUMAN,185,0.862,642
2026-03-23T20:22:27.588146,HUMAN,183,0.853,647
2026-03-23T20:22:27.650870,HUMAN,187,0.809,633
2026-03-23T20:22:27.713098,HUMAN,189,0.816,627
2026-03-23T20:22:27.766550,HUMAN,189,0.816,627
2026-03-23T20:22:27.818131,HUMAN,191,0.869,620
2026-03-23T20:22:27.867191,HUMAN,190,0.906,624
2026-03-23T20:22:27.914941,HUMAN,190,0.903,624
2026-03-23T20:22:27.963229,HUMAN,190,0.903,624
2026-03-23T20:22:28.008699,HUMAN,191,0.910,623
2026-03-23T20:22:28.061672,HUMAN,194,0.880,612
2026-03-23T20:22:28.113254,HUMAN,195,0.902,610
2026-03-23T20:22:28.160490,HUMAN,198,0.894,601
2026-03-23T20:22:28.212840,HUMAN,198,0.910,599
2026-03-23T20:22:28.263602,HUMAN,198,0.910,599
2026-03-23T20:22:28.321650,HUMAN,201,0.874,591
2026-03-23T20:22:28.375544,HUMAN,205,0.830,578
2026-03-23T20:22:28.423747,HUMAN,210,0.921,564
2026-03-23T20:22:28.470100,HUMAN,214,0.930,554
2026-03-23T20:22:28.520244,HUMAN,214,0.930,554
2026-03-23T20:22:28.569301,HUMAN,217,0.921,546
2026-03-23T20:22:28.617991,HUMAN,221,0.914,538
2026-03-23T20:22:28.673533,HUMAN,227,0.928,522
2026-03-23T20:22:28.722776,HUMAN,233,0.942,509
2026-03-23T20:22:28.782574,HUMAN,236,0.942,504
2026-03-23T20:22:28.833131,HUMAN,236,0.940,504
2026-03-23T20:22:28.886637,HUMAN,236,0.940,504
2026-03-23T20:22:28.932056,HUMAN,234,0.939,507
2026-03-23T20:22:28.979069,HUMAN,234,0.939,507
2026-03-23T20:22:29.028408,HUMAN,228,0.932,520
2026-03-23T20:22:29.079577,HUMAN,227,0.935,523
2026-03-23T20:22:29.143683,HUMAN,227,0.949,523
2026-03-23T20:22:29.188060,HUMAN,227,0.949,523
2026-03-23T20:22:29.239499,HUMAN,226,0.946,526
2026-03-23T20:22:29.297020,HUMAN,226,0.937,525
2026-03-23T20:22:29.350311,HUMAN,226,0.934,526
2026-03-23T20:22:29.401337,HUMAN,226,0.929,526
2026-03-23T20:22:29.450092,HUMAN,227,0.933,524
2026-03-23T20:22:29.495997,HUMAN,227,0.937,523
2026-03-23T20:22:29.556505,HUMAN,227,0.937,524
2026-03-23T20:22:29.606753,HUMAN,227,0.938,523
2026-03-23T20:22:29.657844,HUMAN,227,0.938,523
2026-03-23T20:22:29.708960,HUMAN,227,0.937,522
2026-03-23T20:22:29.772039,HUMAN,227,0.937,522
2026-03-23T20:22:29.830055,HUMAN,227,0.939,522
2026-03-23T20:22:29.881656,HUMAN,227,0.943,523
2026-03-23T20:22:29.934889,HUMAN,227,0.943,524
2026-03-23T20:22:29.990039,HUMAN,227,0.943,524
2026-03-23T20:22:30.040728,HUMAN,226,0.930,526
2026-03-23T20:22:30.091478,HUMAN,227,0.922,523
2026-03-23T20:22:30.138587,HUMAN,228,0.921,521
2026-03-23T20:22:30.183699,HUMAN,228,0.932,521
2026-03-23T20:22:30.225511,HUMAN,228,0.918,520
2026-03-23T20:22:30.273732,HUMAN,228,0.918,520
2026-03-23T20:22:30.327178,HUMAN,229,0.927,519
2026-03-23T20:22:30.382713,HUMAN,231,0.918,513
2026-03-23T20:22:30.433424,HUMAN,233,0.921,510
2026-03-23T20:22:30.480053,HUMAN,234,0.922,507
2026-03-23T20:22:30.535291,HUMAN,234,0.922,507
2026-03-23T20:22:30.579303,HUMAN,233,0.933,509
2026-03-23T20:22:30.631075,HUMAN,232,0.927,511
2026-03-23T20:22:30.675967,HUMAN,233,0.933,510
2026-03-23T20:22:30.724606,HUMAN,232,0.932,512
2026-03-23T20:22:30.771456,HUMAN,231,0.930,513
2026-03-23T20:22:30.819837,HUMAN,231,0.931,513
2026-03-23T20:22:30.868357,HUMAN,231,0.931,513
2026-03-23T20:22:30.920185,HUMAN,231,0.930,513
2026-03-23T20:22:30.975154,HUMAN,231,0.930,513
2026-03-23T20:22:31.023288,HUMAN,230,0.931,516
2026-03-23T20:22:31.078423,HUMAN,230,0.935,517
2026-03-23T20:22:31.135613,HUMAN,230,0.927,516
2026-03-23T20:22:31.195511,HUMAN,230,0.927,516
2026-03-23T20:22:31.241856,HUMAN,229,0.932,519
2026-03-23T20:22:31.289109,HUMAN,226,0.903,526
2026-03-23T20:22:31.334770,HUMAN,224,0.894,531
2026-03-23T20:22:31.392159,HUMAN,224,0.903,531
2026-03-23T20:22:31.440429,HUMAN,224,0.897,530
2026-03-23T20:22:31.486642,HUMAN,224,0.897,530
2026-03-23T20:22:31.536643,HUMAN,225,0.891,528
2026-03-23T20:22:31.585874,HUMAN,224,0.893,529
2026-03-23T20:22:31.643050,HUMAN,223,0.886,532
2026-03-23T20:22:31.689875,HUMAN,222,0.886,534
2026-03-23T20:22:31.739266,HUMAN,222,0.886,534
2026-03-23T20:22:31.789131,HUMAN,223,0.895,532
2026-03-23T20:22:31.840536,HUMAN,223,0.888,533
2026-03-23T20:22:31.887761,HUMAN,222,0.876,535
2026-03-23T20:22:31.939552,HUMAN,222,0.876,535
2026-03-23T20:22:31.990023,HUMAN,222,0.883,534
2026-03-23T20:22:32.036808,HUMAN,222,0.885,534
2026-03-23T20:22:32.086178,HUMAN,222,0.885,534
2026-03-23T20:22:32.137474,HUMAN,223,0.890,533
2026-03-23T20:22:32.181417,HUMAN,223,0.890,533
2026-03-23T20:22:32.228193,HUMAN,222,0.918,534
2026-03-23T20:22:32.278443,HUMAN,222,0.925,535
2026-03-23T20:22:32.327741,HUMAN,223,0.921,533
2026-03-23T20:22:32.387871,HUMAN,223,0.921,533
2026-03-23T20:22:32.439647,HUMAN,223,0.927,533
2026-03-23T20:22:32.487707,HUMAN,221,0.922,537
2026-03-23T20:22:32.539590,HUMAN,221,0.921,538
2026-03-23T20:22:32.586890,HUMAN,221,0.923,538
2026-03-23T20:22:32.633558,HUMAN,222,0.919,535
2026-03-23T20:22:32.686589,HUMAN,223,0.916,533
2026-03-23T20:22:32.746323,HUMAN,222,0.915,535
2026-03-23T20:22:32.796524,HUMAN,222,0.918,536
2026-03-23T20:22:32.844385,HUMAN,222,0.918,536
2026-03-23T20:22:32.895670,HUMAN,222,0.902,535
2026-03-23T20:22:32.946805,HUMAN,222,0.902,535
2026-03-23T20:22:32.995269,HUMAN,222,0.924,535
2026-03-23T20:22:33.049738,HUMAN,220,0.922,540
2026-03-23T20:22:33.099143,HUMAN,219,0.918,542
2026-03-23T20:22:33.143500,HUMAN,219,0.918,542
2026-03-23T20:22:33.193061,HUMAN,219,0.918,542
2026-03-23T20:22:33.240037,HUMAN,219,0.913,542
2026-03-23T20:22:33.284721,HUMAN,219,0.913,542
2026-03-23T20:22:33.332181,HUMAN,218,0.921,544
2026-03-23T20:22:33.386147,HUMAN,218,0.921,544
2026-03-23T20:22:33.444740,HUMAN,214,0.930,554
2026-03-23T20:22:33.494145,HUMAN,215,0.933,551
2026-03-23T20:22:33.540467,HUMAN,216,0.922,550
2026-03-23T20:22:33.591324,HUMAN,216,0.922,550
2026-03-23T20:22:33.638811,HUMAN,217,0.924,548
2026-03-23T20:22:33.688665,HUMAN,212,0.925,561
2026-03-23T20:22:33.733046,HUMAN,211,0.929,562
2026-03-23T20:22:33.782763,HUMAN,211,0.935,563
2026-03-23T20:22:33.830762,HUMAN,212,0.940,561
2026-03-23T20:22:33.881022,HUMAN,212,0.940,561
2026-03-23T20:22:33.937041,HUMAN,212,0.940,559
2026-03-23T20:22:33.990179,HUMAN,213,0.946,557
2026-03-23T20:22:34.042005,HUMAN,212,0.946,560
2026-03-23T20:22:34.087491,HUMAN,213,0.945,558
2026-03-23T20:22:34.134723,HUMAN,213,0.945,558
2026-03-23T20:22:34.184002,HUMAN,214,0.944,555
2026-03-23T20:22:34.231663,HUMAN,213,0.940,558
2026-03-23T20:22:34.280447,HUMAN,214,0.943,555
2026-03-23T20:22:34.336095,HUMAN,213,0.941,558
2026-03-23T20:22:34.385577,HUMAN,212,0.943,560
2026-03-23T20:22:34.440382,HUMAN,212,0.940,559
2026-03-23T20:22:34.487099,HUMAN,212,0.940,559
2026-03-23T20:22:34.542213,HUMAN,213,0.946,557
2026-03-23T20:22:34.604512,HUMAN,213,0.946,557
2026-03-23T20:22:34.656037,HUMAN,212,0.944,560
2026-03-23T20:22:34.706495,HUMAN,212,0.937,560
2026-03-23T20:22:34.754657,HUMAN,212,0.939,560
