timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 20:42:27,HUMAN,209,0.897,567
2026-03-23 20:42:27,HUMAN,203,0.906,584
2026-03-23 20:42:27,HUMAN,204,0.902,581
2026-03-23 20:42:27,HUMAN,204,0.902,581
2026-03-23 20:42:27,HUMAN,206,0.873,575
2026-03-23 20:42:27,HUMAN,206,0.873,575
2026-03-23 20:42:27,HUMAN,209,0.894,567
2026-03-23 20:42:27,HUMAN,209,0.901,567
2026-03-23 20:42:27,HUMAN,208,0.905,572
2026-03-23 20:42:28,HUMAN,208,0.905,572
2026-03-23 20:42:28,HUMAN,209,0.925,567
2026-03-23 20:42:28,HUMAN,209,0.925,567
2026-03-23 20:42:28,HUMAN,209,0.926,567
2026-03-23 20:42:28,HUMAN,210,0.913,565
2026-03-23 20:42:28,HUMAN,211,0.916,562
2026-03-23 20:42:28,HUMAN,211,0.916,562
2026-03-23 20:42:28,HUMAN,210,0.916,564
2026-03-23 20:42:28,HUMAN,210,0.899,565
2026-03-23 20:42:28,HUMAN,211,0.897,563
2026-03-23 20:42:28,HUMAN,211,0.897,562
2026-03-23 20:42:28,HUMAN,212,0.888,559
2026-03-23 20:42:28,HUMAN,211,0.861,563
2026-03-23 20:42:28,HUMAN,210,0.884,565
2026-03-23 20:42:28,HUMAN,209,0.881,568
2026-03-23 20:42:28,HUMAN,209,0.881,568
2026-03-23 20:42:28,HUMAN,211,0.876,563
2026-03-23 20:42:29,HUMAN,211,0.876,563
2026-03-23 20:42:29,HUMAN,212,0.868,560
2026-03-23 20:42:29,HUMAN,213,0.880,558
2026-03-23 20:42:29,HUMAN,212,0.891,560
2026-03-23 20:42:29,HUMAN,212,0.891,560
2026-03-23 20:42:29,HUMAN,211,0.880,563
2026-03-23 20:42:29,HUMAN,210,0.870,564
2026-03-23 20:42:29,HUMAN,212,0.853,559
2026-03-23 20:42:29,HUMAN,213,0.869,557
2026-03-23 20:42:29,HUMAN,215,0.882,553
2026-03-23 20:42:29,HUMAN,212,0.887,559
2026-03-23 20:42:29,HUMAN,212,0.872,560
2026-03-23 20:42:29,HUMAN,212,0.869,560
2026-03-23 20:42:29,HUMAN,212,0.869,560
2026-03-23 20:42:29,HUMAN,211,0.854,562
2026-03-23 20:42:29,HUMAN,211,0.854,562
2026-03-23 20:42:29,HUMAN,211,0.866,563
2026-03-23 20:42:29,HUMAN,212,0.876,561
2026-03-23 20:42:29,HUMAN,211,0.883,563
2026-03-23 20:42:30,HUMAN,211,0.883,563
2026-03-23 20:42:30,HUMAN,212,0.881,561
2026-03-23 20:42:30,HUMAN,210,0.880,564
2026-03-23 20:42:30,HUMAN,211,0.878,563
2026-03-23 20:42:30,HUMAN,211,0.888,563
2026-03-23 20:42:30,HUMAN,211,0.888,563
2026-03-23 20:42:30,HUMAN,211,0.888,563
2026-03-23 20:42:30,HUMAN,211,0.897,562
2026-03-23 20:42:30,HUMAN,211,0.888,563
2026-03-23 20:42:30,HUMAN,212,0.894,560
2026-03-23 20:42:30,HUMAN,212,0.898,561
2026-03-23 20:42:30,HUMAN,212,0.898,561
2026-03-23 20:42:30,HUMAN,212,0.882,561
2026-03-23 20:42:30,HUMAN,210,0.882,564
2026-03-23 20:42:30,HUMAN,212,0.890,561
2026-03-23 20:42:30,HUMAN,212,0.890,561
2026-03-23 20:42:30,HUMAN,212,0.882,561
2026-03-23 20:42:30,HUMAN,212,0.893,560
2026-03-23 20:42:31,HUMAN,211,0.893,562
2026-03-23 20:42:31,HUMAN,212,0.889,561
2026-03-23 20:42:31,HUMAN,212,0.889,560
2026-03-23 20:42:31,HUMAN,212,0.883,560
2026-03-23 20:42:31,HUMAN,212,0.888,559
2026-03-23 20:42:31,HUMAN,212,0.899,560
2026-03-23 20:42:31,HUMAN,212,0.894,559
2026-03-23 20:42:31,HUMAN,212,0.896,559
2026-03-23 20:42:31,HUMAN,212,0.893,561
2026-03-23 20:42:31,HUMAN,212,0.893,561
2026-03-23 20:42:31,HUMAN,212,0.892,559
2026-03-23 20:42:31,HUMAN,213,0.886,558
2026-03-23 20:42:31,HUMAN,212,0.890,559
2026-03-23 20:42:31,HUMAN,212,0.887,560
2026-03-23 20:42:31,HUMAN,212,0.887,560
2026-03-23 20:42:31,HUMAN,212,0.888,561
2026-03-23 20:42:31,HUMAN,212,0.889,560
2026-03-23 20:42:31,HUMAN,212,0.892,560
2026-03-23 20:42:32,HUMAN,212,0.892,560
2026-03-23 20:42:32,HUMAN,212,0.895,561
2026-03-23 20:42:32,HUMAN,212,0.888,559
2026-03-23 20:42:32,HUMAN,212,0.881,559
2026-03-23 20:42:32,HUMAN,212,0.884,559
2026-03-23 20:42:32,HUMAN,212,0.882,561
2026-03-23 20:42:32,HUMAN,211,0.888,562
2026-03-23 20:42:32,HUMAN,213,0.890,558
2026-03-23 20:42:32,HUMAN,212,0.889,561
2026-03-23 20:42:32,HUMAN,212,0.889,561
2026-03-23 20:42:32,HUMAN,211,0.889,562
2026-03-23 20:42:32,HUMAN,211,0.889,562
2026-03-23 20:42:32,HUMAN,211,0.889,563
2026-03-23 20:42:32,HUMAN,211,0.883,562
2026-03-23 20:42:32,HUMAN,211,0.884,562
2026-03-23 20:42:32,HUMAN,211,0.884,562
2026-03-23 20:42:32,HUMAN,211,0.884,562
2026-03-23 20:42:32,HUMAN,212,0.886,561
2026-03-23 20:42:33,HUMAN,212,0.886,561
2026-03-23 20:42:33,HUMAN,212,0.891,560
2026-03-23 20:42:33,HUMAN,212,0.890,560
2026-03-23 20:42:33,HUMAN,212,0.890,560
2026-03-23 20:42:33,HUMAN,212,0.892,561
2026-03-23 20:42:33,HUMAN,212,0.889,560
2026-03-23 20:42:33,HUMAN,212,0.890,560
2026-03-23 20:42:33,HUMAN,212,0.885,559
2026-03-23 20:42:33,HUMAN,212,0.888,561
2026-03-23 20:42:33,HUMAN,212,0.888,560
2026-03-23 20:42:33,HUMAN,213,0.884,558
2026-03-23 20:42:33,HUMAN,213,0.886,558
2026-03-23 20:42:33,HUMAN,213,0.886,558
2026-03-23 20:42:33,HUMAN,212,0.885,559
2026-03-23 20:42:33,HUMAN,214,0.885,556
2026-03-23 20:42:33,HUMAN,214,0.885,556
2026-03-23 20:42:33,HUMAN,213,0.883,557
2026-03-23 20:42:34,HUMAN,213,0.887,557
2026-03-23 20:42:34,HUMAN,212,0.888,560
2026-03-23 20:42:34,HUMAN,214,0.876,556
2026-03-23 20:42:34,HUMAN,214,0.876,556
2026-03-23 20:42:34,HUMAN,213,0.883,557
2026-03-23 20:42:34,HUMAN,213,0.885,558
2026-03-23 20:42:34,HUMAN,214,0.878,556
2026-03-23 20:42:34,HUMAN,213,0.872,558
2026-03-23 20:42:34,HUMAN,213,0.876,557
2026-03-23 20:42:34,HUMAN,214,0.885,556
2026-03-23 20:42:34,HUMAN,214,0.885,556
2026-03-23 20:42:34,HUMAN,214,0.877,556
2026-03-23 20:42:34,HUMAN,214,0.877,556
2026-03-23 20:42:34,HUMAN,213,0.878,558
2026-03-23 20:42:34,HUMAN,214,0.882,556
2026-03-23 20:42:34,HUMAN,214,0.884,555
2026-03-23 20:42:34,HUMAN,213,0.886,557
2026-03-23 20:42:34,HUMAN,213,0.887,557
2026-03-23 20:42:35,HUMAN,213,0.887,557
2026-03-23 20:42:35,HUMAN,213,0.895,557
2026-03-23 20:42:35,HUMAN,213,0.891,557
2026-03-23 20:42:35,HUMAN,212,0.893,559
2026-03-23 20:42:35,HUMAN,212,0.893,559
2026-03-23 20:42:35,HUMAN,213,0.892,558
2026-03-23 20:42:35,HUMAN,213,0.892,557
2026-03-23 20:42:35,HUMAN,213,0.893,558
2026-03-23 20:42:35,HUMAN,212,0.897,559
