timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 20:41:54,HUMAN,210,0.883,565
2026-03-23 20:41:54,HUMAN,208,0.871,571
2026-03-23 20:41:54,HUMAN,208,0.855,570
2026-03-23 20:41:55,HUMAN,209,0.861,569
2026-03-23 20:41:55,HUMAN,207,0.862,574
2026-03-23 20:41:55,HUMAN,209,0.845,567
2026-03-23 20:41:55,HUMAN,210,0.834,566
2026-03-23 20:41:55,HUMAN,209,0.854,567
2026-03-23 20:41:55,HUMAN,209,0.863,569
2026-03-23 20:41:55,HUMAN,209,0.863,569
2026-03-23 20:41:55,HUMAN,208,0.860,570
2026-03-23 20:41:55,HUMAN,208,0.854,572
2026-03-23 20:41:55,HUMAN,208,0.854,572
2026-03-23 20:41:55,HUMAN,208,0.862,571
2026-03-23 20:41:55,HUMAN,208,0.862,571
2026-03-23 20:41:55,HUMAN,209,0.855,567
2026-03-23 20:41:55,HUMAN,209,0.865,568
2026-03-23 20:41:55,HUMAN,209,0.865,569
2026-03-23 20:41:55,HUMAN,209,0.865,569
2026-03-23 20:41:55,HUMAN,209,0.866,569
2026-03-23 20:41:55,HUMAN,208,0.869,570
2026-03-23 20:41:56,HUMAN,208,0.871,570
2026-03-23 20:41:56,HUMAN,209,0.873,569
2026-03-23 20:41:56,HUMAN,209,0.875,569
2026-03-23 20:41:56,HUMAN,209,0.865,569
2026-03-23 20:41:56,HUMAN,209,0.876,569
2026-03-23 20:41:56,HUMAN,209,0.870,568
2026-03-23 20:41:56,HUMAN,209,0.870,568
2026-03-23 20:41:56,HUMAN,209,0.859,569
2026-03-23 20:41:56,HUMAN,209,0.859,569
2026-03-23 20:41:56,HUMAN,209,0.857,568
2026-03-23 20:41:56,HUMAN,209,0.863,569
2026-03-23 20:41:56,HUMAN,210,0.858,566
2026-03-23 20:41:56,HUMAN,209,0.869,569
2026-03-23 20:41:56,HUMAN,210,0.854,566
2026-03-23 20:41:56,HUMAN,210,0.863,566
2026-03-23 20:41:56,HUMAN,210,0.863,566
2026-03-23 20:41:56,HUMAN,210,0.871,566
2026-03-23 20:41:56,HUMAN,210,0.871,566
2026-03-23 20:41:56,HUMAN,210,0.866,566
2026-03-23 20:41:56,HUMAN,209,0.877,569
2026-03-23 20:41:57,HUMAN,209,0.867,568
2026-03-23 20:41:57,HUMAN,209,0.867,568
2026-03-23 20:41:57,HUMAN,209,0.869,569
2026-03-23 20:41:57,HUMAN,209,0.872,568
2026-03-23 20:41:57,HUMAN,209,0.868,567
2026-03-23 20:41:57,HUMAN,209,0.880,567
2026-03-23 20:41:57,HUMAN,209,0.873,567
2026-03-23 20:41:57,HUMAN,209,0.873,567
2026-03-23 20:41:57,HUMAN,209,0.868,568
2026-03-23 20:41:57,HUMAN,210,0.871,566
2026-03-23 20:41:57,HUMAN,210,0.858,564
2026-03-23 20:41:57,HUMAN,210,0.842,565
2026-03-23 20:41:57,HUMAN,210,0.842,565
2026-03-23 20:41:57,HUMAN,208,0.853,571
2026-03-23 20:41:57,HUMAN,209,0.846,569
2026-03-23 20:41:57,HUMAN,209,0.856,568
2026-03-23 20:41:57,HUMAN,209,0.856,568
2026-03-23 20:41:57,HUMAN,210,0.874,566
2026-03-23 20:41:57,HUMAN,210,0.842,565
2026-03-23 20:41:57,HUMAN,209,0.846,567
2026-03-23 20:41:58,HUMAN,210,0.852,565
2026-03-23 20:41:58,HUMAN,210,0.842,564
2026-03-23 20:41:58,HUMAN,210,0.842,564
2026-03-23 20:41:58,HUMAN,210,0.844,565
2026-03-23 20:41:58,HUMAN,210,0.849,564
2026-03-23 20:41:58,HUMAN,210,0.849,564
2026-03-23 20:41:58,HUMAN,209,0.866,568
2026-03-23 20:41:58,HUMAN,209,0.866,568
2026-03-23 20:41:58,HUMAN,208,0.865,570
2026-03-23 20:41:58,HUMAN,209,0.870,567
2026-03-23 20:41:58,HUMAN,209,0.863,567
2026-03-23 20:41:58,HUMAN,209,0.870,569
2026-03-23 20:41:58,HUMAN,210,0.855,566
2026-03-23 20:41:58,HUMAN,210,0.856,566
2026-03-23 20:41:58,HUMAN,210,0.856,566
2026-03-23 20:41:58,HUMAN,208,0.861,571
2026-03-23 20:41:58,HUMAN,208,0.861,571
2026-03-23 20:41:58,HUMAN,209,0.841,567
2026-03-23 20:41:58,HUMAN,209,0.856,567
2026-03-23 20:41:59,HUMAN,209,0.863,568
2026-03-23 20:41:59,HUMAN,209,0.863,568
2026-03-23 20:41:59,HUMAN,209,0.868,567
2026-03-23 20:41:59,HUMAN,210,0.850,566
2026-03-23 20:41:59,HUMAN,209,0.855,569
2026-03-23 20:41:59,HUMAN,209,0.850,568
2026-03-23 20:41:59,HUMAN,209,0.846,567
2026-03-23 20:41:59,HUMAN,209,0.846,567
2026-03-23 20:41:59,HUMAN,208,0.867,571
2026-03-23 20:41:59,HUMAN,209,0.873,568
2026-03-23 20:41:59,HUMAN,209,0.868,568
2026-03-23 20:41:59,HUMAN,209,0.863,569
2026-03-23 20:41:59,HUMAN,209,0.863,569
2026-03-23 20:41:59,HUMAN,209,0.867,568
2026-03-23 20:41:59,HUMAN,209,0.869,568
2026-03-23 20:41:59,HUMAN,209,0.857,568
2026-03-23 20:41:59,HUMAN,209,0.870,568
2026-03-23 20:41:59,HUMAN,209,0.880,568
2026-03-23 20:41:59,HUMAN,209,0.871,568
2026-03-23 20:41:59,HUMAN,209,0.871,568
2026-03-23 20:42:00,HUMAN,209,0.869,568
2026-03-23 20:42:00,HUMAN,209,0.865,569
2026-03-23 20:42:00,HUMAN,209,0.865,569
2026-03-23 20:42:00,HUMAN,209,0.864,569
2026-03-23 20:42:00,HUMAN,208,0.862,570
2026-03-23 20:42:00,HUMAN,209,0.860,569
2026-03-23 20:42:00,HUMAN,209,0.869,568
2026-03-23 20:42:00,HUMAN,209,0.869,568
2026-03-23 20:42:00,HUMAN,209,0.870,568
2026-03-23 20:42:00,HUMAN,209,0.873,567
2026-03-23 20:42:00,HUMAN,209,0.864,567
2026-03-23 20:42:00,HUMAN,209,0.864,567
2026-03-23 20:42:00,HUMAN,209,0.870,568
2026-03-23 20:42:00,HUMAN,209,0.867,568
2026-03-23 20:42:00,HUMAN,209,0.873,568
2026-03-23 20:42:00,HUMAN,209,0.864,568
2026-03-23 20:42:00,HUMAN,209,0.857,569
2026-03-23 20:42:00,HUMAN,210,0.846,565
2026-03-23 20:42:01,HUMAN,210,0.854,565
2026-03-23 20:42:01,HUMAN,210,0.860,564
2026-03-23 20:42:01,HUMAN,210,0.860,564
2026-03-23 20:42:01,HUMAN,209,0.867,568
2026-03-23 20:42:01,HUMAN,209,0.867,568
2026-03-23 20:42:01,HUMAN,208,0.869,570
2026-03-23 20:42:01,HUMAN,209,0.861,569
2026-03-23 20:42:01,HUMAN,209,0.860,569
2026-03-23 20:42:01,HUMAN,209,0.860,569
2026-03-23 20:42:01,HUMAN,208,0.858,570
2026-03-23 20:42:01,HUMAN,209,0.857,569
2026-03-23 20:42:01,HUMAN,209,0.872,569
2026-03-23 20:42:01,HUMAN,209,0.849,569
2026-03-23 20:42:01,HUMAN,209,0.858,569
2026-03-23 20:42:01,HUMAN,209,0.858,569
2026-03-23 20:42:01,HUMAN,209,0.865,569
2026-03-23 20:42:01,HUMAN,211,0.843,563
2026-03-23 20:42:01,HUMAN,209,0.864,569
2026-03-23 20:42:01,HUMAN,209,0.864,568
2026-03-23 20:42:02,HUMAN,209,0.864,568
2026-03-23 20:42:02,HUMAN,209,0.870,569
2026-03-23 20:42:02,HUMAN,208,0.864,570
2026-03-23 20:42:02,HUMAN,209,0.876,568
2026-03-23 20:42:02,HUMAN,209,0.871,569
2026-03-23 20:42:02,HUMAN,209,0.858,569
2026-03-23 20:42:02,HUMAN,209,0.868,567
2026-03-23 20:42:02,HUMAN,209,0.868,567
2026-03-23 20:42:02,HUMAN,209,0.873,567
2026-03-23 20:42:02,HUMAN,209,0.873,567
2026-03-23 20:42:02,HUMAN,209,0.866,568
2026-03-23 20:42:02,HUMAN,210,0.867,566
2026-03-23 20:42:02,HUMAN,210,0.873,565
2026-03-23 20:42:02,HUMAN,210,0.873,565
2026-03-23 20:42:02,HUMAN,210,0.869,566
2026-03-23 20:42:02,HUMAN,210,0.862,564
2026-03-23 20:42:02,HUMAN,210,0.866,564
2026-03-23 20:42:02,HUMAN,210,0.866,564
2026-03-23 20:42:02,HUMAN,210,0.867,565
2026-03-23 20:42:02,HUMAN,210,0.867,565
2026-03-23 20:42:03,HUMAN,210,0.874,565
2026-03-23 20:42:03,HUMAN,210,0.872,565
2026-03-23 20:42:03,HUMAN,210,0.870,565
2026-03-23 20:42:03,HUMAN,210,0.862,566
2026-03-23 20:42:03,HUMAN,210,0.862,566
2026-03-23 20:42:03,HUMAN,210,0.869,565
2026-03-23 20:42:03,HUMAN,210,0.874,564
2026-03-23 20:42:03,HUMAN,210,0.867,565
2026-03-23 20:42:03,HUMAN,210,0.873,565
2026-03-23 20:42:03,HUMAN,210,0.880,566
2026-03-23 20:42:03,HUMAN,210,0.876,566
2026-03-23 20:42:03,HUMAN,210,0.876,566
2026-03-23 20:42:03,HUMAN,209,0.867,567
2026-03-23 20:42:03,HUMAN,209,0.867,567
2026-03-23 20:42:03,HUMAN,209,0.866,568
2026-03-23 20:42:03,HUMAN,209,0.860,568
2026-03-23 20:42:03,HUMAN,209,0.863,567
2026-03-23 20:42:03,HUMAN,209,0.867,568
2026-03-23 20:42:03,HUMAN,209,0.849,567
2026-03-23 20:42:04,HUMAN,209,0.849,567
2026-03-23 20:42:04,HUMAN,209,0.849,567
2026-03-23 20:42:04,HUMAN,209,0.859,567
2026-03-23 20:42:04,HUMAN,209,0.860,568
2026-03-23 20:42:04,HUMAN,209,0.869,568
2026-03-23 20:42:04,HUMAN,209,0.861,567
2026-03-23 20:42:04,HUMAN,209,0.859,567
2026-03-23 20:42:04,HUMAN,209,0.859,567
2026-03-23 20:42:04,HUMAN,209,0.864,569
2026-03-23 20:42:04,HUMAN,209,0.864,569
2026-03-23 20:42:04,HUMAN,209,0.860,568
2026-03-23 20:42:04,HUMAN,207,0.853,573
2026-03-23 20:42:04,HUMAN,209,0.856,568
2026-03-23 20:42:04,HUMAN,209,0.856,568
2026-03-23 20:42:04,HUMAN,209,0.857,567
2026-03-23 20:42:04,HUMAN,208,0.873,570
2026-03-23 20:42:04,HUMAN,209,0.886,568
2026-03-23 20:42:04,HUMAN,210,0.877,565
2026-03-23 20:42:04,HUMAN,210,0.882,564
2026-03-23 20:42:04,HUMAN,210,0.882,564
2026-03-23 20:42:05,HUMAN,210,0.887,566
2026-03-23 20:42:05,HUMAN,210,0.885,566
2026-03-23 20:42:05,HUMAN,210,0.874,564
2026-03-23 20:42:05,HUMAN,211,0.870,563
2026-03-23 20:42:05,HUMAN,211,0.870,563
2026-03-23 20:42:05,HUMAN,210,0.878,564
2026-03-23 20:42:05,HUMAN,210,0.868,565
2026-03-23 20:42:05,HUMAN,210,0.881,565
2026-03-23 20:42:05,HUMAN,210,0.881,565
2026-03-23 20:42:05,HUMAN,210,0.877,564
2026-03-23 20:42:05,HUMAN,210,0.882,565
2026-03-23 20:42:05,HUMAN,210,0.882,565
2026-03-23 20:42:05,HUMAN,210,0.878,565
2026-03-23 20:42:05,HUMAN,210,0.878,565
2026-03-23 20:42:05,HUMAN,210,0.892,566
2026-03-23 20:42:05,HUMAN,209,0.891,567
2026-03-23 20:42:05,HUMAN,209,0.906,568
2026-03-23 20:42:05,HUMAN,209,0.906,568
2026-03-23 20:42:05,HUMAN,209,0.903,569
2026-03-23 20:42:05,HUMAN,209,0.917,567
2026-03-23 20:42:06,HUMAN,207,0.921,573
2026-03-23 20:42:06,HUMAN,206,0.929,577
2026-03-23 20:42:06,HUMAN,206,0.930,575
2026-03-23 20:42:06,HUMAN,206,0.930,575
2026-03-23 20:42:06,HUMAN,208,0.930,571
2026-03-23 20:42:06,HUMAN,208,0.932,572
2026-03-23 20:42:06,HUMAN,209,0.934,569
2026-03-23 20:42:06,HUMAN,211,0.941,563
2026-03-23 20:42:06,HUMAN,211,0.941,563
2026-03-23 20:42:06,HUMAN,217,0.950,547
2026-03-23 20:42:06,HUMAN,219,0.938,541
2026-03-23 20:42:06,HUMAN,219,0.934,541
2026-03-23 20:42:06,HUMAN,219,0.934,541
2026-03-23 20:42:06,HUMAN,220,0.943,539
2026-03-23 20:42:06,HUMAN,223,0.939,533
2026-03-23 20:42:06,HUMAN,220,0.942,539
2026-03-23 20:42:06,HUMAN,220,0.944,540
2026-03-23 20:42:06,HUMAN,220,0.943,539
2026-03-23 20:42:06,HUMAN,220,0.943,539
2026-03-23 20:42:06,HUMAN,220,0.944,540
2026-03-23 20:42:07,HUMAN,219,0.937,542
2026-03-23 20:42:07,HUMAN,219,0.937,542
2026-03-23 20:42:07,HUMAN,219,0.938,543
2026-03-23 20:42:07,HUMAN,217,0.936,547
2026-03-23 20:42:07,HUMAN,217,0.935,547
2026-03-23 20:42:07,HUMAN,217,0.934,547
2026-03-23 20:42:07,HUMAN,217,0.935,548
2026-03-23 20:42:07,HUMAN,217,0.935,548
2026-03-23 20:42:07,HUMAN,217,0.942,548
2026-03-23 20:42:07,HUMAN,217,0.938,547
2026-03-23 20:42:07,HUMAN,216,0.938,550
2026-03-23 20:42:07,HUMAN,216,0.937,550
2026-03-23 20:42:07,HUMAN,216,0.937,550
2026-03-23 20:42:07,HUMAN,215,0.941,553
2026-03-23 20:42:07,HUMAN,215,0.941,552
2026-03-23 20:42:07,HUMAN,215,0.939,552
2026-03-23 20:42:07,HUMAN,215,0.939,552
2026-03-23 20:42:07,HUMAN,215,0.938,551
2026-03-23 20:42:07,HUMAN,215,0.940,553
2026-03-23 20:42:07,HUMAN,215,0.940,553
2026-03-23 20:42:08,HUMAN,215,0.940,552
2026-03-23 20:42:08,HUMAN,215,0.940,552
2026-03-23 20:42:08,HUMAN,215,0.941,552
2026-03-23 20:42:08,HUMAN,214,0.934,556
2026-03-23 20:42:08,HUMAN,214,0.918,555
2026-03-23 20:42:08,HUMAN,214,0.918,555
2026-03-23 20:42:08,HUMAN,213,0.908,557
2026-03-23 20:42:08,HUMAN,215,0.889,553
