Timestamp,Object,Track_ID,Zone,Image
2026-03-12T21:44:45.496442,2,ADULT,CRITICAL,front_left,2.34,0.913,1,0
2026-03-12T21:44:45.718889,2,ADULT,CRITICAL,front_left,2.33,0.922,1,0
2026-03-12T21:44:45.856850,2,ADULT,CRITICAL,front_left,2.33,0.924,1,0
2026-03-12T21:44:45.973685,2,ADULT,CRITICAL,front_left,2.33,0.916,1,0
2026-03-12T21:44:46.212636,2,ADULT,CRITICAL,front_left,2.33,0.913,1,0
2026-03-12T21:44:46.469890,2,ADULT,CRITICAL,front_left,2.33,0.929,1,0
2026-03-12T21:44:46.713188,2,ADULT,CRITICAL,front_left,2.33,0.925,1,0
2026-03-12T21:44:46.910438,2,ADULT,CRITICAL,front_left,2.33,0.913,1,0
2026-03-12T21:44:47.086806,2,ADULT,CRITICAL,front_left,2.34,0.925,1,0
2026-03-12T21:44:47.236905,2,ADULT,CRITICAL,front_left,2.32,0.928,1,0
2026-03-12T21:44:47.359997,2,ADULT,CRITICAL,front_left,2.31,0.941,1,0
2026-03-12T21:44:47.458683,2,ADULT,CRITICAL,front_left,2.28,0.935,1,0
2026-03-12T21:44:47.550860,2,ADULT,CRITICAL,front_left,2.26,0.878,1,0
2026-03-12T21:44:47.655708,2,ADULT,CRITICAL,front_left,2.34,0.477,1,0
2026-03-12T21:44:47.765933,2,ADULT,CRITICAL,front_left,2.44,0.546,1,0
2026-03-12T21:44:47.852334,2,ADULT,CRITICAL,front_left,2.56,0.462,1,0
2026-03-12T21:44:47.941934,2,ADULT,CRITICAL,front_left,2.53,0.774,1,0
2026-03-12T21:44:48.102485,2,ADULT,CRITICAL,front_left,2.52,0.758,1,0
2026-03-12T21:44:48.254104,2,ADULT,CRITICAL,front_left,2.52,0.752,1,0
2026-03-12T21:44:48.444505,2,ADULT,CRITICAL,front_left,2.53,0.797,1,0
2026-03-12T21:44:48.667594,2,ADULT,CRITICAL,front_left,2.54,0.649,1,0
2026-03-12T21:44:48.816613,2,ADULT,CRITICAL,front_left,2.46,0.819,1,0
2026-03-12T21:44:48.993573,2,ADULT,CRITICAL,front_left,2.37,0.719,1,0
2026-03-12T21:44:49.163599,2,ADULT,CRITICAL,front_left,2.25,0.916,1,0
2026-03-12T21:44:49.348184,2,ADULT,CRITICAL,front_left,2.27,0.91,1,0
2026-03-12T21:44:49.605725,2,ADULT,CRITICAL,front_left,2.28,0.903,1,0
2026-03-12T21:44:49.790740,2,ADULT,CRITICAL,front_left,2.29,0.907,1,0
2026-03-12T21:44:50.006838,2,ADULT,CRITICAL,front_left,2.3,0.905,1,0
2026-03-12T21:44:50.180360,2,ADULT,CRITICAL,front_left,2.3,0.92,1,0
2026-03-12T21:44:50.311684,2,ADULT,CRITICAL,front_left,2.31,0.914,1,0
2026-03-12T21:44:50.482478,2,ADULT,CRITICAL,front_left,2.29,0.926,1,0
2026-03-12T21:44:50.633368,2,ADULT,CRITICAL,front_left,2.29,0.929,1,0
2026-03-12T21:44:50.829768,2,ADULT,CRITICAL,front_left,2.29,0.928,1,0
2026-03-12T21:44:51.090538,2,ADULT,CRITICAL,front_left,2.29,0.924,1,0
2026-03-12T21:44:51.321694,2,ADULT,CRITICAL,front_left,2.3,0.925,1,0
2026-03-12T21:44:51.537672,2,ADULT,CRITICAL,front_left,2.3,0.919,1,0
2026-03-12T21:44:51.774351,2,ADULT,CRITICAL,front_left,2.3,0.925,1,0
2026-03-12T21:44:51.963907,2,ADULT,CRITICAL,front_left,2.3,0.923,1,0
2026-03-12T21:44:52.180677,2,ADULT,CRITICAL,front_left,2.3,0.9,1,0
2026-03-12T21:44:52.355754,2,ADULT,CRITICAL,front_left,2.3,0.912,1,0
2026-03-12T21:44:52.583601,2,ADULT,CRITICAL,front_left,2.3,0.877,1,0
2026-03-12T21:44:52.786610,2,ADULT,CRITICAL,front_left,2.3,0.833,1,0
2026-03-12T21:44:52.969630,2,ADULT,CRITICAL,front_left,2.31,0.838,1,0
2026-03-12T21:44:53.150331,2,ADULT,CRITICAL,front_left,2.31,0.898,1,0
2026-03-12T21:44:53.357549,2,ADULT,CRITICAL,front_left,2.31,0.876,1,0
2026-03-12T21:44:53.486604,2,ADULT,CRITICAL,front_left,2.31,0.867,1,0
2026-03-12T21:44:53.672555,2,ADULT,CRITICAL,front_left,2.32,0.854,1,0
2026-03-12T21:44:53.899532,2,ADULT,CRITICAL,front_left,2.33,0.87,1,0
2026-03-12T21:44:54.105196,2,ADULT,CRITICAL,front_left,2.33,0.84,1,0
2026-03-12T21:44:54.105196,3,ADULT,CRITICAL,front_left,2.36,0.555,1,0
2026-03-12T21:44:54.301811,2,ADULT,CRITICAL,front_left,2.34,0.841,1,0
2026-03-12T21:44:54.301811,3,ADULT,CRITICAL,front_left,2.37,0.603,1,0
2026-03-12T21:44:54.430039,2,ADULT,CRITICAL,front_left,2.34,0.786,1,0
2026-03-12T21:44:54.430039,3,ADULT,CRITICAL,front_left,2.35,0.597,1,0
2026-03-12T21:44:54.608559,2,ADULT,CRITICAL,front_left,2.35,0.742,1,0
2026-03-12T21:44:54.608559,3,ADULT,CRITICAL,front_left,2.35,0.506,1,0
2026-03-12T21:44:54.722279,3,ADULT,CRITICAL,front_left,2.34,0.596,1,0
2026-03-12T21:44:54.722279,2,ADULT,CRITICAL,front_left,2.35,0.48,1,0
2026-03-12T21:44:54.985488,2,ADULT,CRITICAL,front_left,2.34,0.902,1,0
2026-03-12T21:44:55.125559,2,ADULT,CRITICAL,front_left,2.34,0.871,1,0
2026-03-12T21:44:55.329413,2,ADULT,CRITICAL,front_left,2.34,0.876,1,0
2026-03-12T21:44:55.439934,2,ADULT,CRITICAL,front_left,2.33,0.871,1,0
2026-03-12T21:44:55.611289,2,ADULT,CRITICAL,front_left,2.34,0.898,1,0
