timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 20:40:23,HUMAN,212,0.895,561
2026-03-23 20:40:23,HUMAN,209,0.919,568
2026-03-23 20:40:23,HUMAN,209,0.915,569
2026-03-23 20:40:23,HUMAN,210,0.916,566
2026-03-23 20:40:23,HUMAN,210,0.913,565
2026-03-23 20:40:23,HUMAN,209,0.911,568
2026-03-23 20:40:24,HUMAN,209,0.911,568
2026-03-23 20:40:24,HUMAN,209,0.916,568
2026-03-23 20:40:24,HUMAN,209,0.911,568
2026-03-23 20:40:24,HUMAN,209,0.911,568
2026-03-23 20:40:24,HUMAN,209,0.918,567
2026-03-23 20:40:24,HUMAN,209,0.918,568
2026-03-23 20:40:24,HUMAN,209,0.915,569
2026-03-23 20:40:24,HUMAN,209,0.913,568
2026-03-23 20:40:24,HUMAN,209,0.916,568
2026-03-23 20:40:24,HUMAN,209,0.917,569
2026-03-23 20:40:24,HUMAN,209,0.914,568
2026-03-23 20:40:24,HUMAN,209,0.915,568
2026-03-23 20:40:24,HUMAN,209,0.912,568
2026-03-23 20:40:24,HUMAN,209,0.912,568
2026-03-23 20:40:25,HUMAN,209,0.907,568
2026-03-23 20:40:25,HUMAN,209,0.906,568
2026-03-23 20:40:25,HUMAN,209,0.909,569
2026-03-23 20:40:25,HUMAN,209,0.911,568
2026-03-23 20:40:25,HUMAN,209,0.911,568
2026-03-23 20:40:25,HUMAN,209,0.914,568
2026-03-23 20:40:25,HUMAN,209,0.907,568
2026-03-23 20:40:25,HUMAN,209,0.904,567
2026-03-23 20:40:25,HUMAN,209,0.911,568
2026-03-23 20:40:25,HUMAN,210,0.911,566
2026-03-23 20:40:25,HUMAN,209,0.913,567
2026-03-23 20:40:25,HUMAN,210,0.910,566
2026-03-23 20:40:25,HUMAN,209,0.908,568
2026-03-23 20:40:25,HUMAN,209,0.908,568
2026-03-23 20:40:25,HUMAN,209,0.910,567
2026-03-23 20:40:25,HUMAN,209,0.910,567
2026-03-23 20:40:25,HUMAN,210,0.914,566
2026-03-23 20:40:26,HUMAN,209,0.912,568
2026-03-23 20:40:26,HUMAN,209,0.913,568
2026-03-23 20:40:26,HUMAN,209,0.913,568
2026-03-23 20:40:26,HUMAN,209,0.917,567
2026-03-23 20:40:26,HUMAN,209,0.915,569
2026-03-23 20:40:26,HUMAN,209,0.920,569
2026-03-23 20:40:26,HUMAN,209,0.929,569
2026-03-23 20:40:26,HUMAN,208,0.918,570
2026-03-23 20:40:26,HUMAN,208,0.918,570
2026-03-23 20:40:26,HUMAN,208,0.920,571
2026-03-23 20:40:26,HUMAN,208,0.913,571
2026-03-23 20:40:26,HUMAN,208,0.907,571
2026-03-23 20:40:26,HUMAN,208,0.913,571
2026-03-23 20:40:26,HUMAN,208,0.913,571
2026-03-23 20:40:26,HUMAN,208,0.912,572
2026-03-23 20:40:26,HUMAN,208,0.917,570
2026-03-23 20:40:26,HUMAN,208,0.922,571
2026-03-23 20:40:26,HUMAN,208,0.921,571
2026-03-23 20:40:26,HUMAN,208,0.926,572
2026-03-23 20:40:26,HUMAN,208,0.925,570
2026-03-23 20:40:27,HUMAN,208,0.925,570
2026-03-23 20:40:27,HUMAN,208,0.916,571
2026-03-23 20:40:27,HUMAN,208,0.916,571
2026-03-23 20:40:27,HUMAN,209,0.919,567
2026-03-23 20:40:27,HUMAN,210,0.916,566
2026-03-23 20:40:27,HUMAN,208,0.922,570
2026-03-23 20:40:27,HUMAN,208,0.922,570
2026-03-23 20:40:27,HUMAN,209,0.924,569
2026-03-23 20:40:27,HUMAN,209,0.912,568
2026-03-23 20:40:27,HUMAN,208,0.926,570
2026-03-23 20:40:27,HUMAN,210,0.924,566
2026-03-23 20:40:27,HUMAN,208,0.924,570
2026-03-23 20:40:27,HUMAN,208,0.924,570
2026-03-23 20:40:27,HUMAN,208,0.918,572
2026-03-23 20:40:27,HUMAN,209,0.907,567
2026-03-23 20:40:27,HUMAN,209,0.905,567
2026-03-23 20:40:27,HUMAN,209,0.904,568
2026-03-23 20:40:28,HUMAN,209,0.917,567
2026-03-23 20:40:28,HUMAN,209,0.917,567
2026-03-23 20:40:28,HUMAN,208,0.905,572
2026-03-23 20:40:28,HUMAN,208,0.921,570
2026-03-23 20:40:28,HUMAN,208,0.912,570
2026-03-23 20:40:28,HUMAN,209,0.907,568
2026-03-23 20:40:28,HUMAN,209,0.898,567
2026-03-23 20:40:28,HUMAN,209,0.907,568
2026-03-23 20:40:28,HUMAN,210,0.907,565
2026-03-23 20:40:28,HUMAN,209,0.925,569
2026-03-23 20:40:28,HUMAN,209,0.918,568
2026-03-23 20:40:28,HUMAN,209,0.906,568
2026-03-23 20:40:28,HUMAN,209,0.901,567
2026-03-23 20:40:28,HUMAN,209,0.906,567
2026-03-23 20:40:28,HUMAN,209,0.914,568
2026-03-23 20:40:28,HUMAN,209,0.916,568
2026-03-23 20:40:29,HUMAN,209,0.916,568
2026-03-23 20:40:29,HUMAN,209,0.908,568
2026-03-23 20:40:29,HUMAN,209,0.908,568
2026-03-23 20:40:29,HUMAN,209,0.911,569
2026-03-23 20:40:29,HUMAN,209,0.913,569
2026-03-23 20:40:29,HUMAN,209,0.917,568
2026-03-23 20:40:29,HUMAN,209,0.917,568
2026-03-23 20:40:29,HUMAN,209,0.913,568
2026-03-23 20:40:29,HUMAN,209,0.913,568
2026-03-23 20:40:29,HUMAN,210,0.914,566
2026-03-23 20:40:29,HUMAN,210,0.916,566
2026-03-23 20:40:29,HUMAN,210,0.916,566
2026-03-23 20:40:29,HUMAN,209,0.918,568
2026-03-23 20:40:29,HUMAN,209,0.917,568
2026-03-23 20:40:29,HUMAN,209,0.911,568
2026-03-23 20:40:30,HUMAN,209,0.913,569
2026-03-23 20:40:30,HUMAN,209,0.914,567
2026-03-23 20:40:30,HUMAN,209,0.909,568
2026-03-23 20:40:30,HUMAN,209,0.919,567
2026-03-23 20:40:30,HUMAN,209,0.917,569
2026-03-23 20:40:30,HUMAN,209,0.921,569
2026-03-23 20:40:30,HUMAN,209,0.921,569
2026-03-23 20:40:30,HUMAN,208,0.916,570
2026-03-23 20:40:30,HUMAN,208,0.921,570
2026-03-23 20:40:30,HUMAN,209,0.910,568
2026-03-23 20:40:30,HUMAN,209,0.913,569
2026-03-23 20:40:30,HUMAN,209,0.913,569
2026-03-23 20:40:30,HUMAN,209,0.913,567
2026-03-23 20:40:30,HUMAN,209,0.914,567
2026-03-23 20:40:30,HUMAN,209,0.908,568
2026-03-23 20:40:31,HUMAN,208,0.911,570
2026-03-23 20:40:31,HUMAN,209,0.912,568
2026-03-23 20:40:31,HUMAN,209,0.912,568
2026-03-23 20:40:31,HUMAN,210,0.903,565
2026-03-23 20:40:31,HUMAN,210,0.908,565
2026-03-23 20:40:31,HUMAN,209,0.915,567
2026-03-23 20:40:31,HUMAN,209,0.915,567
2026-03-23 20:40:31,HUMAN,208,0.911,570
2026-03-23 20:40:31,HUMAN,208,0.911,570
2026-03-23 20:40:31,HUMAN,209,0.906,569
2026-03-23 20:40:31,HUMAN,210,0.905,564
2026-03-23 20:40:31,HUMAN,213,0.897,557
2026-03-23 20:40:31,HUMAN,213,0.897,557
2026-03-23 20:40:31,HUMAN,211,0.900,563
2026-03-23 20:40:31,HUMAN,209,0.902,567
2026-03-23 20:40:31,HUMAN,209,0.900,567
2026-03-23 20:40:31,HUMAN,209,0.898,568
2026-03-23 20:40:32,HUMAN,209,0.902,568
2026-03-23 20:40:32,HUMAN,210,0.898,564
2026-03-23 20:40:32,HUMAN,209,0.903,567
2026-03-23 20:40:32,HUMAN,210,0.898,566
2026-03-23 20:40:32,HUMAN,209,0.910,568
2026-03-23 20:40:32,HUMAN,210,0.902,565
2026-03-23 20:40:32,HUMAN,209,0.895,568
2026-03-23 20:40:32,HUMAN,208,0.909,570
2026-03-23 20:40:32,HUMAN,209,0.909,569
2026-03-23 20:40:32,HUMAN,208,0.909,570
2026-03-23 20:40:32,HUMAN,208,0.909,570
2026-03-23 20:40:32,HUMAN,210,0.905,566
2026-03-23 20:40:32,HUMAN,209,0.922,568
2026-03-23 20:40:32,HUMAN,209,0.922,568
2026-03-23 20:40:32,HUMAN,210,0.911,566
2026-03-23 20:40:32,HUMAN,209,0.915,567
2026-03-23 20:40:33,HUMAN,209,0.915,567
2026-03-23 20:40:33,HUMAN,209,0.925,567
2026-03-23 20:40:33,HUMAN,209,0.920,569
2026-03-23 20:40:33,HUMAN,209,0.925,569
2026-03-23 20:40:33,HUMAN,209,0.920,567
2026-03-23 20:40:33,HUMAN,209,0.920,568
2026-03-23 20:40:33,HUMAN,209,0.920,568
2026-03-23 20:40:33,HUMAN,209,0.920,567
2026-03-23 20:40:33,HUMAN,209,0.920,567
2026-03-23 20:40:33,HUMAN,208,0.912,570
2026-03-23 20:40:33,HUMAN,209,0.913,567
2026-03-23 20:40:33,HUMAN,209,0.912,568
2026-03-23 20:40:33,HUMAN,210,0.906,566
2026-03-23 20:40:33,HUMAN,210,0.914,566
2026-03-23 20:40:33,HUMAN,210,0.914,566
2026-03-23 20:40:33,HUMAN,210,0.907,566
2026-03-23 20:40:34,HUMAN,209,0.907,567
2026-03-23 20:40:34,HUMAN,208,0.912,570
2026-03-23 20:40:34,HUMAN,208,0.912,570
2026-03-23 20:40:34,HUMAN,209,0.920,568
2026-03-23 20:40:34,HUMAN,209,0.920,568
2026-03-23 20:40:34,HUMAN,210,0.911,566
2026-03-23 20:40:34,HUMAN,210,0.909,564
2026-03-23 20:40:34,HUMAN,210,0.912,565
2026-03-23 20:40:34,HUMAN,209,0.909,568
2026-03-23 20:40:34,HUMAN,209,0.913,568
2026-03-23 20:40:34,HUMAN,209,0.913,568
2026-03-23 20:40:34,HUMAN,209,0.914,568
2026-03-23 20:40:34,HUMAN,208,0.910,570
2026-03-23 20:40:34,HUMAN,208,0.914,570
2026-03-23 20:40:35,HUMAN,209,0.913,569
2026-03-23 20:40:35,HUMAN,211,0.912,563
2026-03-23 20:40:35,HUMAN,211,0.909,563
2026-03-23 20:40:35,HUMAN,210,0.914,566
2026-03-23 20:40:35,HUMAN,210,0.915,565
2026-03-23 20:40:35,HUMAN,210,0.915,565
