timestamp,type,distance_cm,confidence,box_height_px
2026-03-23 20:41:20,HUMAN,211,0.898,563
2026-03-23 20:41:21,HUMAN,212,0.883,561
2026-03-23 20:41:21,HUMAN,211,0.903,562
2026-03-23 20:41:21,HUMAN,212,0.891,561
2026-03-23 20:41:21,HUMAN,211,0.900,563
2026-03-23 20:41:21,HUMAN,211,0.905,563
2026-03-23 20:41:21,HUMAN,212,0.901,561
2026-03-23 20:41:21,HUMAN,211,0.908,563
2026-03-23 20:41:21,HUMAN,210,0.903,564
2026-03-23 20:41:21,HUMAN,211,0.901,563
2026-03-23 20:41:21,HUMAN,210,0.902,565
2026-03-23 20:41:21,HUMAN,210,0.903,564
2026-03-23 20:41:21,HUMAN,210,0.903,564
2026-03-23 20:41:21,HUMAN,211,0.897,562
2026-03-23 20:41:21,HUMAN,211,0.897,562
2026-03-23 20:41:21,HUMAN,211,0.900,562
2026-03-23 20:41:21,HUMAN,211,0.901,563
2026-03-23 20:41:22,HUMAN,210,0.903,564
2026-03-23 20:41:22,HUMAN,210,0.909,565
2026-03-23 20:41:22,HUMAN,211,0.903,563
2026-03-23 20:41:22,HUMAN,211,0.903,563
2026-03-23 20:41:22,HUMAN,211,0.904,563
2026-03-23 20:41:22,HUMAN,210,0.901,564
2026-03-23 20:41:22,HUMAN,210,0.905,564
2026-03-23 20:41:22,HUMAN,210,0.905,564
2026-03-23 20:41:22,HUMAN,210,0.899,564
2026-03-23 20:41:22,HUMAN,210,0.905,566
2026-03-23 20:41:22,HUMAN,210,0.905,564
2026-03-23 20:41:22,HUMAN,210,0.912,566
2026-03-23 20:41:22,HUMAN,210,0.912,566
2026-03-23 20:41:22,HUMAN,210,0.909,565
2026-03-23 20:41:22,HUMAN,210,0.903,566
2026-03-23 20:41:22,HUMAN,210,0.912,566
2026-03-23 20:41:22,HUMAN,210,0.903,566
2026-03-23 20:41:22,HUMAN,210,0.886,565
2026-03-23 20:41:22,HUMAN,210,0.890,564
2026-03-23 20:41:23,HUMAN,211,0.885,563
2026-03-23 20:41:23,HUMAN,210,0.889,565
2026-03-23 20:41:23,HUMAN,209,0.886,567
2026-03-23 20:41:23,HUMAN,210,0.888,566
2026-03-23 20:41:23,HUMAN,209,0.889,568
2026-03-23 20:41:23,HUMAN,210,0.898,566
2026-03-23 20:41:23,HUMAN,210,0.895,565
2026-03-23 20:41:23,HUMAN,210,0.896,566
2026-03-23 20:41:23,HUMAN,210,0.891,566
2026-03-23 20:41:23,HUMAN,209,0.894,567
2026-03-23 20:41:23,HUMAN,209,0.895,567
2026-03-23 20:41:23,HUMAN,210,0.888,565
2026-03-23 20:41:23,HUMAN,210,0.888,565
2026-03-23 20:41:23,HUMAN,210,0.891,566
2026-03-23 20:41:23,HUMAN,210,0.891,566
2026-03-23 20:41:23,HUMAN,210,0.886,564
2026-03-23 20:41:23,HUMAN,211,0.889,563
2026-03-23 20:41:24,HUMAN,210,0.893,566
2026-03-23 20:41:24,HUMAN,210,0.885,564
2026-03-23 20:41:24,HUMAN,210,0.892,564
2026-03-23 20:41:24,HUMAN,210,0.892,564
2026-03-23 20:41:24,HUMAN,211,0.874,563
2026-03-23 20:41:24,HUMAN,210,0.883,565
2026-03-23 20:41:24,HUMAN,210,0.899,566
2026-03-23 20:41:24,HUMAN,210,0.888,566
2026-03-23 20:41:24,HUMAN,211,0.887,563
2026-03-23 20:41:24,HUMAN,211,0.877,563
2026-03-23 20:41:24,HUMAN,211,0.877,563
2026-03-23 20:41:24,HUMAN,211,0.891,562
2026-03-23 20:41:24,HUMAN,211,0.891,562
2026-03-23 20:41:24,HUMAN,210,0.894,565
2026-03-23 20:41:24,HUMAN,210,0.901,564
2026-03-23 20:41:24,HUMAN,212,0.893,561
2026-03-23 20:41:24,HUMAN,212,0.893,561
2026-03-23 20:41:24,HUMAN,211,0.893,563
2026-03-23 20:41:24,HUMAN,211,0.893,563
2026-03-23 20:41:25,HUMAN,211,0.893,563
2026-03-23 20:41:25,HUMAN,210,0.890,566
2026-03-23 20:41:25,HUMAN,210,0.893,564
2026-03-23 20:41:25,HUMAN,210,0.893,564
2026-03-23 20:41:25,HUMAN,210,0.895,565
2026-03-23 20:41:25,HUMAN,210,0.895,565
2026-03-23 20:41:25,HUMAN,211,0.893,563
2026-03-23 20:41:25,HUMAN,211,0.891,563
2026-03-23 20:41:25,HUMAN,210,0.892,564
2026-03-23 20:41:25,HUMAN,210,0.892,564
2026-03-23 20:41:25,HUMAN,211,0.890,563
2026-03-23 20:41:25,HUMAN,210,0.883,564
